,StationCode,SampleDate,IsSafe,AvgResultToThresholdRatio,TargetLatitude,TargetLongitude
329,541MAD007,2023-02-14 00:00:00,1,0.1965909090909091,36.98361111111111,-120.50027777777775
330,541MER522,2023-02-14 00:00:00,1,0.09772727272727272,37.29527777777778,-120.85027777777776
331,541MER531,2023-02-14 00:00:00,1,0.15227272727272728,37.24861,-120.85111
332,541MER554,2023-02-14 00:00:00,0,2.1795454545454547,37.27638888888889,-120.9538888888889
333,541STC040,2023-01-10 00:00:00,0,10.463636363636363,37.60027777777778,-121.22416666666663
334,541STC042,2023-01-10 00:00:00,0,3.4954545454545456,37.61055555555556,-121.22861111111108
335,541WWDPC5,2021-12-28 00:00:00,0,27.495454545454546,36.64813,-120.63618
336,541WWDPCB,2021-01-30 00:00:00,0,11.14090909090909,36.74879,-120.5127
337,541XDMCDP,2023-02-14 00:00:00,1,0.2261363636363636,37.435752,-121.13308
338,541XDPCCR,2023-02-14 00:00:00,0,1.1522727272727273,37.534106,-121.128305
339,541XDPCHW,2023-02-14 00:00:00,0,1.0295454545454545,37.51406,-121.159515
340,541XLBCCC,2023-02-14 00:00:00,0,4.152272727272727,37.11447,-120.889343
341,541XMRDRR,2023-01-10 00:00:00,0,27.495454545454546,37.43631,-121.03615
342,541XMSUSL,2023-02-14 00:00:00,0,1.0897727272727273,37.2551,-120.9072
343,541XNWHFR,2023-02-14 00:00:00,0,1.1931818181818181,37.32036,-120.983452
344,541XOCAFB,2023-02-14 00:00:00,1,0.2761363636363636,37.40529,-121.022764
345,541XPSAIA,2023-02-14 00:00:00,0,0.12916666666666665,37.0063,-120.59984
346,541XROLFA,2022-05-10 00:00:00,1,0.08522727272727272,37.47875,-121.0684
347,541XSFGCR,2023-01-10 00:00:00,0,11.888636363636364,37.23156,-120.90564
348,541XSJRPP,2023-02-14 00:00:00,1,0.0715909090909091,37.49739,-121.08267
349,541XSSASD,2023-02-14 00:00:00,1,0.18295454545454548,37.13664,-120.762
350,541XVH132,2023-01-10 00:00:00,0,7.803409090909091,37.64053,-121.229431
351,541XWWNCR,2022-11-09 00:00:00,0,4.152272727272727,37.55822,-121.164
352,544BIPAOR,2022-09-20 00:00:00,0,2.434090909090909,37.97916,-121.57023
353,544DAWRXX,2022-09-20 00:00:00,1,0.8761363636363636,38.15256,-121.50095
354,544RIAWSP,2020-09-15 00:00:00,0,1.743939393939394,37.96737,-121.46434
355,544SAC005,2020-07-02 00:00:00,1,0.12026863636363636,38.10438,-121.5675
356,544SAC006,2020-07-02 00:00:00,1,0.1413684090909091,38.14983,-121.59159
357,544SJC010,2020-07-02 00:00:00,1,0.13234363636363636,38.07664,-121.5669
358,544SJC543,2020-07-02 00:00:00,1,0.15677545454545455,38.0367,-121.49311
359,544SJC546,2020-07-02 00:00:00,0,0.62098,38.0561,-121.45895
360,544SJC547,2020-07-02 00:00:00,1,0.23291181818181816,38.08982,-121.48059
361,544SJC548,2020-07-02 00:00:00,1,0.18234363636363637,38.10994,-121.50043
362,544SJC549,2020-07-02 00:00:00,1,0.10720045454545454,38.1222,-121.52851
363,544SJC550,2020-07-02 00:00:00,0,0.21188909090909092,37.99876,-121.45109
364,544SJC551,2020-07-02 00:00:00,1,0.22609363636363636,38.04784,-121.47095
365,544UIDABR,2022-09-20 00:00:00,0,2.1234848484848485,37.8717,-121.52551
366,544UPRRID,2020-09-15 00:00:00,0,5.877272727272728,37.81893,-121.3583
367,544WSAHRD,2021-04-21 00:00:00,0,1.0,37.74168,-121.27767
368,544WSAWAV,2022-09-20 00:00:00,0,2.2886363636363636,37.77046,-121.29227
369,544XTTHWT,2020-09-15 00:00:00,0,1.25,38.11558,-121.4938
370,545FRE007,2021-05-19 00:00:00,0,0.3067754545454546,36.87637,-119.7922
371,545FRE502,2021-05-19 00:00:00,1,0.14136045454545454,36.97381,-119.73725
372,545FRE504,2021-05-19 00:00:00,1,0.09800863636363637,36.99109,-119.71361
373,545FRE505,2021-05-19 00:00:00,1,0.11695636363636364,36.85104,-119.90477
374,545MAD012,2021-05-19 00:00:00,1,0.1148,36.82055,-120.06261
375,545MAD021,2021-05-19 00:00:00,1,0.1440818181818182,36.84963,-119.81699
376,545XCCART,2022-08-10 00:00:00,1,0.2125,36.8686,-120.1818
377,545XDCARE,2021-07-14 00:00:00,1,0.6090909090909091,36.9818,-120.22056
378,551EWPH41,2020-08-25 00:00:00,0,11.090909090909092,36.178595,-119.834144
379,551GCARBA,2020-07-20 00:00:00,1,0.33965909090909085,36.760544,-119.513003
380,551KRALMW,2020-08-24 00:00:00,1,0.6113636363636363,36.4184,-119.724
381,551KRAMAV,2021-03-16 00:00:00,1,0.1414090909090909,36.6039,-119.467
382,551WWDAPG,2021-12-28 00:00:00,0,27.495454545454546,36.18683,-120.15781
383,551WWDCCH,2021-01-30 00:00:00,0,27.495454545454546,36.41416,-120.39323
384,551WWDCCS,2021-01-30 00:00:00,0,1.606818181818182,36.42916,-120.33839
385,551WWDPCF,2020-04-07 00:00:00,0,27.495454545454546,36.70854,-120.5676
386,557CHCPLR,2020-04-08 00:00:00,1,0.5568181818181818,35.11172,-118.61493
387,557KERNRV,2021-09-21 00:00:00,1,0.05909090909090909,35.426525,-118.832042
388,558ELKSP5,2020-06-29 00:00:00,0,1.4772727272727273,36.15286,-119.3174
389,558FDSPFD,2021-01-29 00:00:00,0,15.909090909090908,36.32474,-119.07916
390,558KWRSP1,2020-07-23 00:00:00,0,0.75,36.338608,-119.457117
391,558PSCH65,2020-05-06 00:00:00,0,1.900276515151515,35.55132,-119.08766
392,558PSCZKR,2020-04-06 00:00:00,0,2.605011363636364,35.56208,-119.15114
393,558SCDSP3,2020-04-06 00:00:00,0,20.268837121212123,36.463808,-119.222917
394,558SJRSP2,2020-07-23 00:00:00,0,0.4772727272727273,36.355911,-119.278719
395,558WWDAPE,2021-12-28 00:00:00,0,27.495454545454546,36.16644,-120.21069
396,5M-25R,2021-05-10 00:00:00,1,0.05237878787878788,38.01447859526795,-121.363428138985
397,5M-26R,2021-05-10 00:00:00,1,0.07771212121212122,38.01349176151458,-121.3521923713958
398,5M-28R,2021-05-10 00:00:00,0,4.466666666666667,38.01274614858041,-121.3401182587269
399,603HIL001,2021-11-29 00:00:00,1,0.006931818181818182,37.57948,-118.7415
400,603MAM006,2021-11-29 00:00:00,1,0.006931818181818182,37.63799,-118.90771
401,603RCK002,2021-11-29 00:00:00,0,,37.54984,-118.68665
402,630EWK001,2021-11-23 00:00:00,1,0.04159090909090909,38.41399,-119.16574
403,631WWK001,2021-11-23 00:00:00,0,0.035909090909090904,38.51337,-119.4488
404,632ECR005,2021-11-17 00:00:00,0,,38.71542,-119.7644
405,633WCR002,2021-11-22 00:00:00,0,,38.77806,-119.91611
406,633WFCB02,2021-11-22 00:00:00,0,,38.80889,-119.77714
407,633WFCB03,2021-11-22 00:00:00,0,,38.77504,-119.82301
408,635BER001,2021-11-18 00:00:00,1,0.018295454545454545,39.18996,-120.19825
409,635LTRB10,2021-11-18 00:00:00,1,0.042215909090909096,39.38551,-120.09517
410,635SQLB01,2021-11-18 00:00:00,0,,39.21145,-120.19955
411,635TRK002,2021-11-18 00:00:00,0,,39.42259,-120.03391
412,637SUS001,2021-09-28 00:00:00,0,6.377272727272727,40.37771,-120.39514
413,637SUS003,2021-09-28 00:00:00,1,0.15943181818181817,40.39603,-120.7814
414,637SUS004,2021-09-28 00:00:00,0,1.6636363636363636,40.39705,-120.62122
415,6N,2023-11-02 00:00:00,1,0.38461538461538464,33.6384,-117.975
416,6S,2023-11-02 00:00:00,1,0.019230769230769232,33.6222,-117.944
417,7000,2023-11-06 00:00:00,1,0.0705967365967366,34.319,-119.392
418,714PLH216,2022-10-24 00:00:00,1,0.022727272727272728,34.4025,-114.26877
419,715CPVOD2,2021-10-27 00:00:00,0,1.4147727272727273,33.4226,-114.72615
420,715TF0091,2021-10-27 00:00:00,1,0.23863636363636365,32.97204,-114.49999
421,719CVSCOT,2021-10-25 00:00:00,0,9.375,33.52444,-116.07778
422,719WWRI10,2021-10-25 00:00:00,1,0.05113636363636364,33.925195,-116.635953
423,723ARDP10,2021-10-27 00:00:00,0,15.384615384615385,32.82611,-115.4325
424,723ARDP6A,2022-10-26 00:00:00,0,23.076923076923077,32.93152,-115.45662
425,723ARGRB1,2022-10-26 00:00:00,0,23.076923076923077,33.1992,-115.5971
426,723NRBDRY,2022-10-26 00:00:00,0,23.076923076923077,32.66583,-115.50222
427,723NRDP02,2021-10-26 00:00:00,0,10.288461538461538,33.03967,-115.52194
428,723NRDRWR,2021-11-02 00:00:00,0,15.384615384615385,32.76167,-115.69028
429,723NROTWM,2022-10-26 00:00:00,0,23.076923076923077,33.10472,-115.66361
430,801MSC3 ,2020-03-16 00:00:00,1,0.27340909090909093,33.94,-117.6473
431,801MSC7 ,2020-03-16 00:00:00,0,0.11645454545454545,33.9737,-117.6884
432,801MSS1 ,2020-03-16 00:00:00,1,0.08454545454545455,33.9681,-117.4479
433,801MSS4 ,2020-03-16 00:00:00,1,0.25636363636363635,33.9552,-117.5327
434,8100,2023-10-23 00:00:00,1,0.07129673659673659,34.321022,-119.375788
435,902USM828,2021-07-21 00:00:00,1,0.014815559440559442,33.47335,-117.14344
436,9N,2023-11-02 00:00:00,1,0.019230769230769232,33.6417,-117.981
437,9S,2023-11-02 00:00:00,1,0.019230769230769232,33.6167,-117.937
438,AA_Outfall 12,2021-12-14 00:00:00,0,5.102179487179487,32.73644,-117.20778
439,AB10,2023-07-24 00:00:00,1,0.13757109557109556,35.17916,-120.74048
440,AB8,2023-07-24 00:00:00,1,0.2785967365967366,35.1781,-120.733
441,AC03,2022-03-15 00:00:00,0,31.886363636363637,33.585,-121.415
442,ACM1D,2023-10-19 00:00:00,1,0.20782051282051284,33.509791,-117.75301
443,ACM1U,2023-10-19 00:00:00,1,0.049679487179487176,33.510137,-117.753276
444,ACM1Z,2023-10-31 00:00:00,1,0.35679487179487185,33.50996424,-117.7531431
445,ADMS,2020-07-20 00:00:00,0,1.0011363636363637,37.58698,-122.4954
446,Aquatic Park,2023-11-06 00:00:00,0,3.0324209790209786,37.5602,-122.291
447,B-10,2023-10-09 00:00:00,1,0.06538461538461539,33.7501,-118.13
448,B-11,2023-10-09 00:00:00,1,0.24843589743589745,33.7445,-118.119
449,B-14,2023-10-09 00:00:00,1,0.19437179487179487,33.7545,-118.132
450,B-22,2023-10-09 00:00:00,1,0.06788461538461539,33.7597,-118.119
451,B-24,2023-10-09 00:00:00,1,0.08326923076923078,33.7706,-118.135
452,B-25,2023-10-09 00:00:00,1,0.20035897435897435,33.7712,-118.134
453,B-31,2023-10-09 00:00:00,1,0.047051282051282055,33.7512,-118.126
454,B-5,2023-10-11 00:00:00,1,0.06138461538461539,33.7639,-118.178
455,B-56,2023-10-11 00:00:00,1,0.043717948717948714,33.7634,-118.174
456,B-60,2023-10-11 00:00:00,1,0.04371794871794873,33.7614,-118.162
457,B-64,2023-10-09 00:00:00,1,0.11435897435897437,33.755,-118.14
458,B-67,2023-10-09 00:00:00,1,0.12905128205128205,33.7581,-118.13
459,B-7,2023-10-11 00:00:00,1,0.047051282051282055,33.7596,-118.155
460,B-8,2023-10-11 00:00:00,1,0.047051282051282055,33.7579,-118.149
461,B-9,2023-10-09 00:00:00,1,0.06405128205128206,33.7564,-118.144
462,BAKER NE,2023-11-06 00:00:00,1,0.15084219114219113,37.8335,-122.475
463,BAKER NW,2023-11-06 00:00:00,1,0.07026340326340326,37.8332,-122.478
464,BAKER SW,2023-11-06 00:00:00,1,0.07026340326340326,37.8321,-122.477
465,BAY#202.4_SL,2023-09-25 00:00:00,1,0.07026923076923076,37.8063,-122.451
466,BAY#202.5_SL,2023-09-25 00:00:00,1,0.039551282051282055,37.8072,-122.469
467,BAY#210.1_SL,2023-09-25 00:00:00,1,0.04288461538461538,37.809,-122.421
468,BAY#211_SL,2023-09-25 00:00:00,1,0.03955128205128205,37.8069,-122.423
469,BAY#220_SL,2023-09-25 00:00:00,1,0.040551282051282056,37.7719,-122.3967
470,BAY#230_SL,2023-09-25 00:00:00,1,0.07538461538461538,37.763431,-122.386861
471,BAY#300.1_SL,2023-09-25 00:00:00,1,0.2107692307692308,37.7098,-122.387
472,BAY#301.1_SL,2023-09-26 00:00:00,1,0.03955128205128205,37.7092,-122.382
473,BAY#301.2_SL,2023-09-25 00:00:00,1,0.04955128205128206,37.7115,-122.38
474,BAY#320_SL,2023-09-25 00:00:00,1,0.038551282051282054,37.74703,-122.38793
475,BC 1,2020-05-27 00:00:00,1,0.05909090909090909,37.35902,-118.45022
476,BC 10,2020-05-27 00:00:00,1,0.6022727272727273,37.36487,-118.4407
477,BC 11,2020-05-27 00:00:00,1,0.3670454545454545,37.36862,-118.4322
478,BC 12,2020-05-27 00:00:00,0,1.0897727272727273,37.3641,-118.43175
479,BC 14,2020-05-27 00:00:00,1,0.29772727272727273,37.36193,-118.43713
480,BC 15,2020-05-27 00:00:00,1,0.11136363636363637,37.36062,-118.44213
481,BC 16,2020-05-27 00:00:00,1,0.1659090909090909,37.36022,-118.44358
482,BC 18,2020-05-27 00:00:00,1,0.011363636363636364,37.35813,-118.45032
483,BC 2,2020-03-11 00:00:00,1,0.06534090909090909,37.35875,-118.45018
484,BC 20,2020-05-27 00:00:00,1,0.046590909090909086,37.35068,-118.46193
485,BC 21,2020-05-27 00:00:00,1,0.011363636363636364,37.335,-118.47912
486,BC 22,2020-05-27 00:00:00,0,7.372727272727272,37.38,-118.4049
487,BC 23,2020-05-27 00:00:00,0,2.5534090909090907,37.3802,-118.4049
488,BC 24,2020-05-27 00:00:00,1,0.7920454545454546,37.3801,-118.405
489,BC 25,2020-05-27 00:00:00,0,3.1573863636363635,37.3678,-118.3863
490,BC 26,2020-05-27 00:00:00,1,0.7011363636363637,37.3686,-118.4047
491,BC 27,2020-05-27 00:00:00,1,0.37159090909090914,37.376,-118.41835
492,BC 3,2020-03-04 00:00:00,1,0.011363636363636364,37.35958,-118.44947
493,BC 4,2020-05-27 00:00:00,1,0.11022727272727272,37.3616,-118.44847
494,BC 5,2020-05-27 00:00:00,1,0.1534090909090909,37.36137,-118.44723
495,BC 6,2020-03-11 00:00:00,1,0.37613636363636366,37.36187,-118.44697
496,BC 7,2020-05-27 00:00:00,1,0.13636363636363635,37.36243,-118.44507
497,BC 8,2020-05-27 00:00:00,1,0.0715909090909091,37.36368,-118.44203
498,BC 9,2020-05-27 00:00:00,1,0.3352272727272727,37.36633,-118.4371
499,BC-010,2023-10-31 00:00:00,0,1.705128205128205,-88.0,-88.0
500,BC-020,2023-10-31 00:00:00,0,0.47423076923076923,-88.0,-88.0
501,BC-030,2023-10-31 00:00:00,1,0.2909230769230769,32.5284,-117.126
502,BCO1,2022-05-10 00:00:00,1,0.026243589743589747,33.6832,-118.035
503,BC_MBM_L,2020-09-24 00:00:00,0,4.749498181818182,38.165131,-119.941615
504,BDP07,2023-10-31 00:00:00,1,0.04634615384615384,33.4595,-117.691
505,BDP08,2023-10-31 00:00:00,1,0.03934615384615384,33.4613,-117.706
506,BDP12,2023-10-31 00:00:00,1,0.14103846153846153,33.4622,-117.705
507,BDP13,2023-10-31 00:00:00,1,0.2782051282051282,33.4623,-117.704
508,BDP14,2023-11-02 00:00:00,1,0.03293589743589743,33.4625,-117.704
509,BDP15,2023-10-31 00:00:00,1,0.04634615384615384,33.4623,-117.705
510,BDP16,2023-11-02 00:00:00,1,0.017243589743589745,33.4617,-117.706
511,BDP17,2023-10-31 00:00:00,1,0.04634615384615384,33.462,-117.704
512,BFC#1,2020-10-07 00:00:00,0,1.7741346153846154,37.007219,-122.001575
513,BFC#2,2020-10-07 00:00:00,0,2.9711538461538463,36.985975,-122.014481
514,BFC#4,2020-10-07 00:00:00,0,5.969230769230769,36.974567,-122.021656
515,BGC,2020-12-23 00:00:00,0,6.385897435897436,33.59,-117.875333333333
516,BGCD,2023-11-02 00:00:00,1,0.019230769230769232,33.59,-117.868
517,BGCU,2023-11-02 00:00:00,1,0.019230769230769232,33.59,-117.868
518,BHH04,2023-11-01 00:00:00,1,0.01691025641025641,33.7172,-118.069
519,BHH05,2023-11-01 00:00:00,1,0.01691025641025641,33.7118,-118.082
520,BHH06,2023-11-01 00:00:00,1,0.01691025641025641,33.7248,-118.056
521,BHH09,2023-11-01 00:00:00,1,0.023320512820512822,33.7288,-118.065
522,BHH11,2023-11-01 00:00:00,1,0.01691025641025641,33.7208,-118.071
523,BHH12,2023-11-01 00:00:00,1,0.023910256410256413,33.7262,-118.066
524,BHH13,2023-11-01 00:00:00,1,0.062051282051282054,33.7197,-118.065
525,BHH15,2023-11-01 00:00:00,1,0.01691025641025641,33.7263,-118.072
526,BHH16,2023-11-01 00:00:00,1,0.01691025641025641,33.7162,-118.064
527,BLUBRDD,2023-10-31 00:00:00,1,0.03934615384615384,33.5293169999999,-117.773557
528,BLUBRDU,2023-10-31 00:00:00,1,0.048679487179487176,33.529629,-117.773878
529,BLUBRDZ,2023-10-31 00:00:00,1,0.056679487179487176,33.5294728499999,-117.7737175
530,BLULGND,2023-10-23 00:00:00,1,0.03934615384615384,33.516461,-117.761298999999
531,BLULGNU,2023-10-23 00:00:00,1,0.04634615384615384,33.516852,-117.761452
532,BLULGNZ,2023-10-23 00:00:00,1,0.03934615384615384,33.5166565099999,-117.761375599999
533,BNB01,2023-10-30 00:00:00,1,0.03934615384615384,33.6058,-117.886
534,BNB02,2023-10-16 00:00:00,1,0.03934615384615384,33.6087,-117.891
535,BNB03,2023-10-30 00:00:00,1,0.03934615384615384,33.6083,-117.894
536,BNB05,2023-10-30 00:00:00,1,0.04851282051282051,33.613,-117.908
537,BNB07,2023-10-30 00:00:00,1,0.08926923076923077,33.615,-117.92
538,BNB09,2023-10-30 00:00:00,1,0.049679487179487176,33.621,-117.937
539,BNB10,2023-10-30 00:00:00,1,0.049679487179487176,33.6183,-117.935
540,BNB11,2023-10-30 00:00:00,1,0.0746025641025641,33.6168,-117.931
541,BNB12,2023-10-30 00:00:00,1,0.049679487179487176,33.615,-117.927
542,BNB14,2023-10-23 00:00:00,1,0.03934615384615384,33.609,-117.926
543,BNB15,2023-10-30 00:00:00,1,0.03934615384615384,33.6087,-117.921
544,BNB17,2023-10-30 00:00:00,1,0.049679487179487176,33.6065,-117.913
545,BNB18,2023-10-30 00:00:00,1,0.03934615384615384,33.6057,-117.904
546,BNB20,2023-10-30 00:00:00,1,0.03934615384615384,33.6042,-117.893
547,BNB21,2023-11-01 00:00:00,0,0.7964102564102564,33.6047,-117.888
548,BNB22,2023-10-30 00:00:00,1,0.043012820512820515,33.5987,-117.883
549,BNB24E,2023-10-30 00:00:00,1,0.09384615384615384,33.6327,-117.892
550,BNB24M,2023-10-30 00:00:00,1,0.07384615384615384,33.6148,-117.894
551,BNB24N,2023-10-30 00:00:00,1,0.03934615384615384,33.6178,-117.892
552,BNB24W,2023-10-30 00:00:00,1,0.08376923076923078,33.6158,-117.895
553,BNB25,2022-05-09 00:00:00,1,0.03967948717948718,33.898,-117.886
554,BNB28,2023-10-30 00:00:00,1,0.043012820512820515,33.6255,-117.893
555,BNB29,2023-10-30 00:00:00,1,0.03934615384615384,33.6132,-117.899
556,BNB30,2023-10-30 00:00:00,1,0.07717948717948718,33.6168,-117.904
557,BNB31,2023-10-30 00:00:00,1,0.053012820512820504,33.6065,-117.899
558,BNB32,2023-10-30 00:00:00,1,0.03934615384615384,33.6093,-117.915
559,BNB33,2023-10-30 00:00:00,1,0.053012820512820504,33.6028,-117.884
560,BNB34,2023-10-30 00:00:00,1,0.043012820512820515,33.6057,-117.889
561,BNB35,2023-10-30 00:00:00,1,0.04634615384615384,33.62,-117.929
562,BNS01,2023-11-02 00:00:00,1,0.027243589743589744,33.6299,-117.951
563,BNS02,2023-11-01 00:00:00,1,0.16858974358974357,33.6273,-117.947
564,BOLINAS,2023-11-06 00:00:00,1,0.1126088578088578,37.9051,-122.683
565,Bean Hollow Creek,2023-11-06 00:00:00,1,0.13716818181818183,37.2262,-122.409
566,Bean Hollow State Beach,2023-11-06 00:00:00,1,0.07026340326340326,37.2255,-122.409
567,Big River,2023-10-24 00:00:00,1,0.1048951048951049,39.3025,-123.794
568,Black Point,2023-10-23 00:00:00,1,0.0705967365967366,38.6835,-123.432
569,BouC_BoM_2,2020-06-08 00:00:00,1,0.013425757575757577,38.108597,-119.912960460192
570,CAY13,2023-07-24 00:00:00,1,0.19673776223776226,35.4334,-120.888
571,CAY14,2023-07-24 00:00:00,1,0.07026340326340326,35.4483,-120.906
572,CAY16,2023-07-24 00:00:00,1,0.0705967365967366,35.44904,-120.90792
573,CB-01,2023-11-10 00:00:00,1,0.19235431235431233,33.71333,-118.283
574,CB-02,2023-11-10 00:00:00,0,4.8793473193473185,33.71138,-118.2831
575,CBOA,2023-10-30 00:00:00,1,0.043717948717948714,36.5545,-121.931
576,CC_BR,2020-09-07 00:00:00,1,0.1702878787878788,38.249194,-119.963692
577,CHICKEN RANCH,2023-11-06 00:00:00,1,0.2786916083916084,38.1091,-122.865
578,CHICKEN RANCH DITCH,2023-07-20 00:00:00,0,11.556241958041959,38.1102,-122.865
579,CHINA CAMP,2023-11-06 00:00:00,1,0.07163006993006993,38.0004,-122.461
580,CLEOd,2023-05-15 00:00:00,1,0.043012820512820515,33.53679,-117.780691
581,CLEOu,2023-05-15 00:00:00,1,0.03934615384615384,33.5371379999999,-117.780956
582,CLEOz,2023-10-31 00:00:00,1,0.03934615384615384,33.53696386,-117.7808234
583,COR_60,2020-03-23 00:00:00,0,1611.5641025641025,32.68665,-117.20449
584,COR_BANDEL,2021-12-09 00:00:00,0,159.48717948717947,32.689327,-117.188296
585,CO_16,2022-04-11 00:00:00,1,0.11893589743589744,32.70003,-117.17182
586,CR-39R,2022-06-15 00:00:00,1,0.14238636363636364,37.973222,-121.350232
587,CR-46R,2022-06-15 00:00:00,0,7.5227272727272725,37.990618,-121.303843
588,CSBBR1z,2023-10-31 00:00:00,1,0.03934615384615384,33.4528401399999,-117.6656067
589,CSBMP1z,2023-10-31 00:00:00,1,0.03934615384615384,33.45355176,-117.6668405
590,CSD-031,2022-09-27 00:00:00,0,0.6038461538461538,32.82613,-117.28
591,CSD_A1,2022-12-27 00:00:00,1,0.008743589743589745,32.65933333,-117.262
592,CSD_A6,2022-12-27 00:00:00,1,0.013239316239316241,32.69266667,-117.2696667
593,CSD_A7,2022-12-27 00:00:00,1,0.008743589743589743,32.6755,-117.2668333
594,CSD_C4,2022-12-27 00:00:00,1,0.008743589743589745,32.66583333,-117.2496667
595,CSD_C5,2022-12-27 00:00:00,1,0.010743589743589743,32.67916667,-117.2566667
596,CSD_C6,2022-12-27 00:00:00,1,0.010743589743589743,32.69366667,-117.2613333
597,CSD_C7,2022-12-27 00:00:00,1,0.008743589743589743,32.71633333,-117.2721667
598,CSD_C8,2022-12-27 00:00:00,1,0.008743589743589743,32.73266667,-117.2733333
599,CSD_D10,2022-12-28 00:00:00,1,0.20166666666666666,32.74916667,-117.253
600,CSD_D11,2022-12-29 00:00:00,1,0.057692307692307696,32.754,-117.2526667
601,CSD_D12,2022-12-28 00:00:00,1,0.008743589743589745,32.77133333,-117.2535
602,CSD_D4,2022-12-28 00:00:00,1,0.08243589743589745,32.66593333,-117.2441667
603,CSD_D5,2022-12-28 00:00:00,1,0.022820512820512822,32.68071667,-117.2486
604,CSD_D7,2022-12-28 00:00:00,1,0.008743589743589743,32.7193,-117.2572833
605,CSD_D8-A,2021-02-10 00:00:00,1,0.04205128205128205,32.739,-117.25509
606,CSD_D8-B,2022-12-28 00:00:00,1,0.1441025641025641,32.739448,-117.254989
607,CSD_D9,2022-12-28 00:00:00,1,0.45,32.74668333,-117.2548
608,CSD_F01,2022-11-17 00:00:00,1,0.019230769230769232,32.63768333,-117.2403167
609,CSD_F02,2022-11-17 00:00:00,1,0.04326923076923077,32.75696667,-117.2727333
610,CSD_F03,2022-11-17 00:00:00,1,0.019230769230769232,32.78183333,-117.2724167
611,CSD_F04,2022-11-17 00:00:00,1,0.019230769230769232,32.59453333,-117.26875
612,CSD_F05,2022-11-17 00:00:00,1,0.019230769230769232,32.61168333,-117.26965
613,CSD_F06,2022-11-17 00:00:00,1,0.019230769230769232,32.63083333,-117.2736
614,CSD_F07,2022-11-17 00:00:00,1,0.019230769230769232,32.65113333,-117.28
615,CSD_F08,2022-11-17 00:00:00,1,0.02403846153846154,32.67215,-117.2829833
616,CSD_F09,2022-11-17 00:00:00,1,0.019230769230769232,32.68555,-117.2863167
617,CSD_F10,2022-11-17 00:00:00,1,0.038461538461538464,32.70541667,-117.2906667
618,CSD_F11,2022-11-17 00:00:00,1,0.019230769230769232,32.72555,-117.2946333
619,CSD_F12,2022-11-17 00:00:00,1,0.019230769230769232,32.74658333,-117.3020667
620,CSD_F13,2022-11-17 00:00:00,1,0.025641025641025644,32.76538333,-117.3072
621,CSD_F14,2022-11-17 00:00:00,1,0.019230769230769232,32.78156667,-117.3114167
622,CSD_F15,2022-11-18 00:00:00,1,0.019230769230769232,32.5941,-117.28645
623,CSD_F16,2022-11-18 00:00:00,1,0.019230769230769232,32.61183333,-117.2900667
624,CSD_F17,2022-11-18 00:00:00,1,0.019230769230769232,32.63001667,-117.2941667
625,CSD_F18,2022-11-18 00:00:00,1,0.03461538461538462,32.64976667,-117.2983333
626,CSD_F19,2022-11-18 00:00:00,0,1.0692307692307694,32.66785,-117.3068333
627,CSD_F20,2022-11-18 00:00:00,1,0.4115384615384615,32.68541667,-117.3109667
628,CSD_F21,2022-11-18 00:00:00,0,0.7076923076923076,32.7038,-117.3186833
629,CSD_F22,2022-11-18 00:00:00,0,0.47596153846153844,32.72273333,-117.3209
630,CSD_F23,2022-11-18 00:00:00,0,0.4951923076923077,32.74188333,-117.3304167
631,CSD_F24,2022-11-18 00:00:00,1,0.13942307692307693,32.76121667,-117.33645
632,CSD_F25,2022-11-18 00:00:00,1,0.12980769230769232,32.77895,-117.3435833
633,CSD_F26,2022-11-15 00:00:00,1,0.053846153846153856,32.59376667,-117.3122
634,CSD_F27,2022-11-15 00:00:00,1,0.11538461538461538,32.61178333,-117.3213833
635,CSD_F28,2022-11-15 00:00:00,0,0.6442307692307693,32.62928333,-117.3237167
636,CSD_F29,2022-11-15 00:00:00,0,3.375,32.64781667,-117.3249333
637,CSD_F30,2022-11-15 00:00:00,0,0.5737179487179488,32.66566667,-117.3248333
638,CSD_F31,2022-11-15 00:00:00,1,0.08333333333333333,32.68466667,-117.32835
639,CSD_F32,2022-11-15 00:00:00,1,0.02243589743589744,32.70141667,-117.3341667
640,CSD_F33,2022-11-15 00:00:00,1,0.019230769230769232,32.72046667,-117.3399167
641,CSD_F34,2022-11-15 00:00:00,1,0.019230769230769232,32.7389,-117.3493667
642,CSD_F35,2022-11-15 00:00:00,1,0.019230769230769232,32.7577,-117.3633833
643,CSD_F36,2022-11-15 00:00:00,1,0.019230769230769232,32.77678333,-117.3745667
644,CSD_I10,2022-11-28 00:00:00,1,0.008743589743589745,32.5166667,-117.156
645,CSD_I11,2022-11-28 00:00:00,1,0.012324786324786325,32.5133333,-117.137
646,CSD_I12,2022-11-30 00:00:00,1,0.008743589743589743,32.5328333,-117.183
647,CSD_I13,2022-11-30 00:00:00,1,0.00891025641025641,32.5375,-117.212
648,CSD_I14,2022-11-30 00:00:00,1,0.05882735042735043,32.543,-117.184
649,CSD_I16,2022-11-30 00:00:00,0,0.5259679487179487,32.5378333,-117.183
650,CSD_I18,2022-11-30 00:00:00,1,0.00918803418803419,32.5361667,-117.161
651,CSD_I19,2022-12-27 00:00:00,0,20.227564102564102,32.5363333,-117.129
652,CSD_I20,2022-11-30 00:00:00,1,0.008743589743589745,32.557,-117.257
